,index,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",Player,Team within selected timeframe,Minutes played,Players
184,184,2.8571428571428568,3.930671618693903,0.0,0.43923865300146553,23.27705507888182,68.61429135412553,58.967571144937125,39.19222139117427,50.65478601323073,26.85290763968073,60.80000000000001,7.9617834394904445,7.128309572301425,41.27906976744186,61.41906873614189,74.1198858230257,22.44897959183674,33.333333333333336,24.137931034482754,0.0,0.0,2.3558082859463836,3.9603960396039604,3.3333333333333335,4.210526315789473,5.376344086021506,11.111111111111109,6.896551724137931,7.3825503355704685,10.526315789473683,27.269999999999996,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205946337926034,28.570000000000007,4.7300125575554635,38.71,9.268929503916446,9.42895086321381,1.8181818181818181,35.91244946326502,7.763401109057301,14.549653579676672,42.892416225749564,74.16911045943301,55.134967421656846,65.24130345112059,6.508135168961202,84.69999999999999,38.55343179843614,93.03772851030729,34.798401743552496,88.11724320042251,68.3046683046683,57.00000000000001,75.36485697606538,89.68855218855218,0.0,2.711864406779659,0.0,0.0,2.000000000000001,0.0,0.0,40.84507042253521,57.64788239411971,5.299860529986054,22.219999999999995,16.473317865429237,29.410000000000004,5.060240963855419,0.0,49.770190413657254,61.929763154824414,,,,,,,,,,,32.31083844580777,,,0.0,0.0,0.0,0.0,0.0,0.0,Marc Bartra,Real Betis,2158,Marc Bartra (Real Betis)
185,185,2.8571428571428568,3.8997214484679668,6.25,2.781844802342608,19.457514530860788,70.56849585471771,60.29119788219723,36.72400897531788,55.00202511138112,26.795895096921324,45.284210526315796,8.917197452229297,7.942973523421587,36.04651162790697,63.52549889135255,77.4500475737393,28.571428571428577,40.0,39.08045977011494,0.0,0.0,4.549147034930951,5.9405940594059405,3.3333333333333335,6.315789473684211,7.526881720430109,0.0,0.0,2.684563758389261,5.03432494279176,24.999999999999996,25.0,8.333333333333332,0.7343941248470011,0.0,0.0,0.0,0.7772020725388619,0.0,0.0,3.6258158085569243,88.89,2.637086647132694,71.43,5.091383812010443,3.7184594953519263,0.0,44.249268088665836,4.066543438077634,9.00692840646651,48.477366255144034,85.16617790811337,52.83896990381631,76.72212292039048,9.887359198998746,94.57499999999999,44.721980886185925,95.5270322831583,46.773217096500794,87.74755743332453,25.716625716625718,60.71000000000001,58.66900175131347,69.38131313131312,3.846153846153846,3.7288135593220355,0.0,0.0,1.5000000000000004,100.0,11.03896103896104,24.014084507042252,68.18340917045853,0.8368200836820088,0.0,10.440835266821349,50.0,2.650602409638552,0.0,40.840446487196324,56.11947264029868,,,,,,,,,,,40.08179959100204,,,0.0,0.0,0.0,0.0,0.0,0.0,Édgar González,Real Betis,1604,Édgar González (Real Betis)
186,186,5.7142857142857135,3.9925719591457756,6.25,3.953147877013178,24.467201771381127,73.17410185550732,53.739245532759774,33.28347045624532,53.165924125826926,28.90535917901938,60.76842105263158,8.59872611464968,7.535641547861506,31.39534883720931,56.98447893569845,68.79162702188393,28.8265306122449,33.333333333333336,31.03448275862069,33.333333333333336,20.833333333333332,3.0869212022745716,10.891089108910892,6.666666666666668,11.578947368421053,7.526881720430109,22.222222222222218,18.965517241379313,6.7114093959731544,12.356979405034325,39.99999999999999,20.0,6.944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522842639593908,75.00000000000001,6.278777731268316,51.61,11.227154046997386,3.585657370517929,0.0,28.27268925135926,7.948243992606284,17.32101616628175,36.91945914168137,72.75171065493645,41.57617126900403,64.85631788807919,3.1289111389236535,82.15,37.07645525629887,86.63943990665113,33.35754934011381,81.72696065487193,36.44553644553644,46.99000000000001,48.10274372446002,61.763468013468014,5.769230769230768,3.7288135593220355,0.0,0.0,1.2499999999999998,0.0,3.246753246753246,22.88732394366197,52.26928013067321,1.5341701534170167,49.99999999999999,3.7122969837587028,33.33,5.060240963855419,0.0,36.506894287590285,42.72546960681367,,,,,,,,,,,21.881390593047033,,,0.0,0.0,0.0,0.0,0.0,0.0,Felipe,Atlético Madrid,1678,Felipe (Atlético Madrid)
187,187,0.0,0.12380068090374566,0.0,0.0,18.2950456684196,87.4259771022503,52.6803441429517,44.577412116679135,63.18347509113001,22.063854047890537,56.684210526315795,4.777070063694266,5.091649694501018,26.74418604651163,39.91130820399113,57.75451950523311,27.551020408163268,20.0,52.87356321839081,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,0.6711409395973152,3.4324942791762023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925491837588952,74.99999999999999,6.005221932114881,4.116865869853917,0.0,58.87355360379198,2.7726432532347496,7.159353348729793,62.09288653733098,87.683284457478,61.74371703381942,72.50103121132958,21.65206508135169,91.375,65.79061685490879,98.98872034227928,55.90265165274246,95.53736466860313,59.21375921375921,61.7,68.53473438412142,73.16919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.971830985915496,70.83187492707968,6.4156206415620645,33.32999999999999,3.480278422273785,0.0,0.0,0.0,60.407091267235714,71.77692217944231,,,,,,,,,,,69.12065439672801,,,0.0,0.0,0.0,0.0,0.0,0.0,M. Gabbia,Milan,585,M. Gabbia (Milan)
188,188,0.0,1.5475085112968123,0.0,0.0,25.740381954054808,57.303592577970775,58.30575777630709,38.0703066566941,60.53732955312542,30.84378563283922,41.41052631578948,8.59872611464968,7.3319755600814664,31.39534883720931,56.31929046563192,63.463368220742154,16.326530612244902,6.666666666666667,10.344827586206895,0.0,0.0,2.1933387489845644,0.0,0.0,0.0,5.376344086021506,0.0,0.0,1.3422818791946305,4.118993135011442,49.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263234227701232,40.00000000000001,8.455420678107997,37.5,3.5248041775456893,9.694555112881805,4.09090909090909,38.324271573957894,8.317929759704251,4.157043879907618,45.70252792475015,75.6598240469208,64.07074154514427,70.41110958339063,7.384230287859826,100.0,32.10251954821894,88.21470245040844,41.191427533599715,86.4008449960391,44.63554463554463,45.00000000000001,55.10799766491535,79.12457912457911,0.0,0.0,0.0,0.0,4.5,0.0,0.0,33.09859154929577,44.84890911212228,8.92608089260809,0.0,19.02552204176334,11.110000000000001,0.0,0.0,40.709126723571906,61.11305565278264,,,,,,,,,,,18.609406952965234,,,0.0,0.0,0.0,0.0,0.0,0.0,W. Boly,Wolverhampton Wanderers,991,W. Boly (Wolverhampton Wanderers)
189,189,2.8571428571428568,2.0117610646858552,6.25,2.5622254758418737,13.063935787434271,61.15278326095538,41.032428855062875,37.471952131638,47.428108545970034,16.305587229190426,43.55789473684211,4.777070063694266,4.2769857433808545,33.13953488372093,35.58758314855875,42.721217887725984,31.63265306122449,33.333333333333336,29.885057471264364,33.333333333333336,20.833333333333332,2.5182778229082055,4.9504950495049505,3.3333333333333335,5.2631578947368425,3.225806451612904,11.111111111111109,8.620689655172415,3.3557046979865763,5.949656750572082,39.99999999999999,20.0,6.944444444444444,0.6119951040391658,0.0,0.0,0.0,0.6476683937823847,0.0,0.0,2.2480058013052933,50.0,2.1347844286312267,53.849999999999994,5.352480417754567,1.992031872509958,4.772727272727272,71.12784051303498,6.654343807763402,8.314087759815243,74.27395649617874,94.20821114369501,64.16382252559727,80.91571566066274,25.03128911138924,92.27499999999999,75.10860121633362,98.91092959937771,72.34532025668967,97.22735674676525,32.514332514332516,61.03999999999999,58.20198482194979,64.33080808080808,3.846153846153846,5.084745762711867,0.0,0.0,1.2499999999999998,100.0,9.740259740259742,25.563380281690133,61.62641465406604,5.020920502092053,28.569999999999997,6.032482598607891,60.0,3.6144578313253004,0.0,38.73933026920552,69.14012367285031,,,,,,,,,,,68.50715746421268,,,0.0,0.0,0.0,0.0,0.0,0.0,Patric,Lazio,1746,Patric (Lazio)
190,190,5.7142857142857135,5.663881151346333,0.0,0.21961932650073276,18.62717962911708,73.03592577970785,62.47518199867639,40.53851907255049,57.108140947752126,21.094640820980615,53.526315789473685,5.095541401273884,3.6659877800407323,63.95348837209303,63.74722838137471,60.51379638439581,23.979591836734695,33.333333333333336,18.390804597701145,0.0,0.0,2.599512591389112,5.9405940594059405,6.666666666666668,6.315789473684211,6.451612903225808,11.111111111111109,5.1724137931034475,8.053691275167784,8.924485125858123,24.999999999999996,16.667,0.0,0.7343941248470011,100.0,0.0,0.0,0.7772020725388619,100.0,0.0,1.1602610587382156,80.00000000000001,2.595228128924237,45.82999999999999,7.571801566579634,2.523240371845948,2.272727272727271,21.204516938519447,5.360443622920519,14.318706697459582,29.700176366843035,71.5542521994135,36.17747440273037,58.68279939502269,12.015018773466831,91.67500000000001,27.88879235447437,93.62115908206925,24.59135488557937,84.68444679165567,45.208845208845204,52.35000000000001,72.27086981903093,82.95454545454545,0.0,2.0338983050847483,0.0,0.0,0.7500000000000009,100.0,1.948051948051947,21.760563380281685,42.783805856959525,2.649930264993027,16.669999999999998,8.352668213457079,27.27,2.409638554216867,1.020408163265304,31.648063033486544,52.304281880760705,,,,,,,,,,,49.07975460122699,,,0.0,0.0,0.0,0.0,0.0,0.0,M. Erlić,Spezia,2773,M. Erlić (Spezia)
191,191,0.0,2.0117610646858552,0.0,0.0,44.53362856352063,70.19344650611922,66.04897418927862,64.54749439042632,58.458215201836104,32.383124287343215,59.210526315789465,34.71337579617833,37.88187372708758,20.930232558139533,34.14634146341463,52.42626070409134,36.98979591836735,20.0,62.06896551724138,33.333333333333336,75.0,11.779041429731924,0.0,0.0,0.0,12.903225806451612,0.0,0.0,2.0134228187919456,12.356979405034325,33.32999999999999,0.0,0.0,6.609547123623011,66.67,6.75,66.67,0.0,0.0,11.39240506329114,13.125453226976067,50.0,12.222687316868985,41.18,16.579634464751955,26.560424966799467,16.59090909090909,65.96960825317161,6.654343807763402,21.016166281755197,70.81716637272194,74.95112414467255,85.69655600372323,64.96631376323387,17.58448060075094,88.1,56.298870547350134,91.98755348113576,63.10691366993583,85.97834697649854,66.9123669123669,46.67000000000001,61.587857559836536,62.121212121212125,0.0,0.0,0.0,0.0,9.0,0.0,0.0,82.32394366197184,61.113055652782656,42.95676429567643,41.17999999999999,46.40371229698377,18.18,21.92771084337349,12.244897959183671,63.29612606697308,74.54206043635516,,,,,,,,,,,48.26175869120654,,,0.0,0.0,0.0,0.0,0.0,0.0,S. Pavlović,Monaco,496,S. Pavlović (Monaco)
192,192,0.0,0.7737542556484067,0.0,0.07320644216691044,14.060337669526712,80.37899723647847,41.098610191925886,20.34405385190725,62.19792088564871,24.971493728620295,75.66315789473683,4.458598726114649,4.480651731160895,32.55813953488372,47.117516629711744,63.843958135109425,14.28571428571429,13.333333333333334,32.18390804597701,0.0,0.0,2.274573517465474,0.0,0.0,0.0,4.301075268817205,0.0,0.0,1.3422818791946305,6.407322654462242,0.0,0.0,0.0,1.7135862913096673,0.0,1.7500000000000002,0.0,0.0,0.0,8.860759493670887,2.03045685279188,50.0,4.646295521138553,44.44,11.096605744125325,5.577689243027887,0.0,65.85807890701241,7.763401109057301,9.69976905311778,67.44268077601413,94.8435972629521,69.06608749612163,83.22562903891104,12.265331664580724,100.0,72.21980886185926,99.28043562816026,65.225814263228,96.40876683390547,32.350532350532355,75.0,72.97139521307648,65.17255892255892,0.0,4.74576271186441,0.0,50.0,7.000000000000001,49.99999999999999,0.0,28.732394366197177,88.70610197176525,3.905160390516042,0.0,6.496519721577728,50.0,3.3734939759036138,0.0,62.57386736703873,73.32866643332167,,,,,,,,,,,43.353783231083845,,,0.0,0.0,0.0,0.0,0.0,0.0,S. Diomandé,Olympique Lyonnais,638,S. Diomandé (Olympique Lyonnais)
193,193,0.0,0.2785515320334263,0.0,0.0,25.90644893440355,74.69403868930121,55.85704831237592,32.834704562453254,68.50276765222088,24.002280501710374,67.36842105263158,38.53503184713375,30.142566191446026,20.348837209302324,43.90243902439024,45.765937202664134,17.602040816326532,6.666666666666667,19.54022988505747,0.0,0.0,5.605199025182777,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,0.6711409395973152,3.8901601830663637,0.0,0.0,0.0,2.0807833537331675,0.0,2.125,0.0,0.0,0.0,10.759493670886076,6.308919506889049,80.00000000000001,13.10171619924655,31.58,4.569190600522193,6.905710491367861,0.0,27.965983549421438,0.0,15.935334872979212,36.48442092886538,67.15542521994135,43.56189885200124,61.625189055410424,27.40926157697121,75.79999999999998,29.88705473501303,88.02022559315442,31.795616902772732,73.32981251650385,42.58804258804258,60.0,57.91009924109749,60.984848484848484,0.0,5.762711864406782,0.0,0.0,0.0,0.0,0.0,15.070422535211264,83.32749970831874,2.3709902370990252,0.0,0.0,0.0,0.0,5.782312925170066,55.81089954038083,42.80714035701785,,,,,,,,,,,88.75255623721881,,,0.0,0.0,0.0,0.0,0.0,0.0,J. Torunarigha,Hertha BSC,519,J. Torunarigha (Hertha BSC)
194,194,0.0,0.30950170225936247,0.0,0.512445095168376,19.95571547190701,57.0272404263719,59.56320317670417,35.67688855646971,44.28243553395437,22.462941847206388,38.90526315789473,2.866242038216558,2.4439918533604885,61.62790697674419,70.3991130820399,79.44814462416747,29.336734693877553,13.333333333333334,20.68965517241379,0.0,0.0,5.767668562144596,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,2.0134228187919456,6.178489702517163,0.0,0.0,0.0,4.283965728274171,25.0,2.25,0.0,2.33160621761658,49.99999999999999,0.0,7.034082668600433,63.64000000000001,7.492674759313522,45.45000000000001,3.5248041775456893,4.648074369189907,2.045454545454545,20.409870347135087,8.133086876155266,14.318706697459582,28.383303938859495,52.02834799608994,41.51411728203537,47.0507355974151,9.261576971214016,91.07500000000002,22.13292788879236,83.91676390509531,21.164789926141182,77.79244784790072,56.51105651105651,37.18,90.60128429655575,74.30555555555556,1.9230769230769211,6.10169491525424,46.15384615384615,0.0,0.0,0.0,5.8441558441558445,42.183098591549296,34.266713335666786,13.528591352859134,27.269999999999996,20.41763341067286,20.0,2.1686746987951793,0.0,37.29481286933683,55.38443588846109,,,,,,,,,,,41.71779141104294,,,0.0,0.0,0.0,0.0,0.0,0.0,Lyanco,Southampton,1017,Lyanco (Southampton)
195,195,0.0,0.3714020427112359,12.5,1.4641288433382145,23.387766399114316,58.80378997236478,35.40701522170748,32.98429319371727,46.753071418928045,24.002280501710374,57.09473684210526,14.012738853503178,14.460285132382891,21.511627906976745,27.27272727272727,39.96194100856327,33.673469387755105,13.333333333333334,17.241379310344826,0.0,0.0,8.36718115353371,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,0.6711409395973152,1.6018306636155617,0.0,0.0,20.833333333333332,4.5287637698898395,40.00000000000001,4.625,40.0,0.0,0.0,4.4303797468354436,11.167512690355329,52.38,13.813311008790292,36.17,5.744125326370756,7.835325365205842,10.0,48.51526557925553,28.465804066543438,11.778290993071591,52.02821869488537,90.27370478983381,51.380701210052734,82.01567441220955,27.784730913642054,100.0,44.63509991311903,93.23220536756128,51.62852645598741,93.31925006601533,15.64291564291564,46.150000000000006,44.65849387040281,54.608585858585855,1.9230769230769211,12.542372881355934,0.0,25.0,3.7500000000000004,49.99999999999999,18.83116883116883,26.97183098591549,72.9203126823008,9.205020920502092,55.559999999999995,6.728538283062646,50.0,6.987951807228914,2.3809523809523814,26.263952724885097,68.35841792089604,,,,,,,,,,,35.9918200408998,,,0.0,0.0,0.0,0.0,0.0,0.0,K. Rekik,Sevilla,1224,K. Rekik (Sevilla)
196,196,0.0,3.435468895078923,0.0,0.3660322108345536,23.249377248823695,76.94433478089222,64.46062210456651,42.33358264771878,59.200756041582295,26.396807297605466,56.557894736842094,13.694267515923563,9.164969450101832,43.604651162790695,61.30820399113082,54.99524262607041,10.969387755102042,13.333333333333334,8.045977011494251,0.0,0.0,2.599512591389112,0.0,0.0,0.0,4.301075268817205,0.0,0.0,6.7114093959731544,8.237986270022883,19.999999999999996,0.0,0.0,1.3463892288861685,66.67,0.0,0.0,1.424870466321244,66.67,0.0,1.01522842639594,75.00000000000001,2.302218501465048,55.00000000000001,5.613577023498692,5.710491367861885,4.09090909090909,25.874808308936288,2.5878003696857657,12.240184757505771,36.39035861258083,71.01661779081134,49.76729754886752,62.45015811907053,16.20775969962453,87.625,29.40920938314509,92.39595488136912,30.378980506114537,79.74650118827569,52.08845208845209,60.34,70.16929363689435,84.57491582491582,0.0,1.3559322033898336,0.0,0.0,1.7499999999999998,100.0,0.0,36.76056338028168,60.10967215027419,9.483960948396094,31.57999999999999,13.225058004640374,6.250000000000002,5.060240963855419,2.3809523809523814,54.23506237688771,63.36483490841209,,,,,,,,,,,65.439672801636,,,0.0,0.0,0.0,0.0,0.0,0.0,A. Pieper,Arminia Bielefeld,2533,A. Pieper (Arminia Bielefeld)
197,197,5.7142857142857135,1.918910554008047,6.25,1.0248901903367489,11.984500415167453,83.18199763126725,57.90866975512906,25.654450261780106,62.58944241933306,17.616875712656785,68.50526315789473,17.834394904458595,16.08961303462322,32.55813953488372,64.74501108647449,78.68696479543291,14.28571428571429,13.333333333333334,11.494252873563218,0.0,0.0,2.924451665312753,9.900990099009901,6.666666666666668,10.526315789473685,3.225806451612904,0.0,0.0,2.684563758389261,4.576659038901603,74.99999999999999,50.0,6.944444444444444,0.6119951040391658,100.0,0.0,0.0,0.6476683937823847,100.0,0.0,1.8854242204495977,40.00000000000001,3.1812473838426114,50.0,3.3942558746736275,4.780876494023905,0.0,12.700404293879828,0.0,14.087759815242492,24.550264550264554,68.32844574780056,31.74061433447099,59.45277052110547,1.4392991239048787,58.324999999999996,25.60816681146829,90.02333722287051,19.44545344472696,74.83496171111697,43.980343980343974,65.71,75.89025102159952,81.77609427609427,1.9230769230769211,5.084745762711867,0.0,17.857142857142858,1.2499999999999998,100.0,3.246753246753246,25.70422535211267,60.599696651499244,2.789400278940028,49.99999999999999,8.352668213457079,28.57,2.409638554216867,1.7006802721088417,39.395929087327644,59.53797689884494,,,,,,,,,,,16.76891615541922,,,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Paulista,Valencia,1760,Gabriel Paulista (Valencia)
198,198,2.8571428571428568,8.13989476942123,0.0,0.6588579795021968,30.77774702463327,84.76115278326094,100.0,57.06806282722513,59.200756041582295,29.760547320410485,73.06315789473685,28.980891719745216,21.181262729124235,60.465116279069775,100.0,97.2407231208373,29.846938775510207,53.333333333333336,28.735632183908038,33.333333333333336,12.5,3.5743298131600314,2.9702970297029707,3.3333333333333335,3.1578947368421053,8.60215053763441,11.111111111111109,5.1724137931034475,12.080536912751677,13.043478260869563,33.32999999999999,5.556000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1907179115300934,57.14,6.446211804102138,51.849999999999994,9.399477806788509,2.523240371845948,2.045454545454545,24.829220688693706,0.0,22.632794457274823,32.7689594356261,71.28543499511241,36.08439342227739,60.51148081946928,5.381727158948686,53.400000000000006,35.27367506516074,91.77362893815638,29.85833636033418,76.68339054660682,31.203931203931205,54.55,60.420315236427314,78.68265993265993,0.0,2.0338983050847483,0.0,0.0,0.7500000000000009,0.0,1.948051948051947,17.46478873239436,54.917745887294366,2.231520223152021,40.0,10.20881670533643,35.709999999999994,1.4457831325301214,0.0,34.79973736047275,52.42095438105239,,,,,,,,,,,26.380368098159508,,,0.0,0.0,0.0,0.0,0.0,0.0,B. Kouyaté,Metz,2858,B. Kouyaté (Metz)
199,199,17.142857142857142,13.92757660167131,0.0,6.588579795021962,30.030445613063943,71.496249506514,78.42488418266049,54.74943904263277,52.774402592142565,27.879133409350054,56.29473684210525,22.929936305732475,16.904276985743376,46.51162790697675,72.72727272727272,70.88487155090391,34.18367346938776,53.333333333333336,24.137931034482754,0.0,0.0,6.336311941510965,15.841584158415841,20.0,16.842105263157894,12.903225806451612,33.333333333333336,13.793103448275865,26.174496644295296,24.027459954233407,25.639999999999997,15.385000000000002,0.0,3.304773561811505,20.0,0.6250000000000003,0.0,2.7202072538860103,24.999999999999996,0.0,4.2784626540971695,68.18,6.069485140226038,61.67,15.013054830287201,3.585657370517929,1.1363636363636385,31.20033458803847,2.033271719038817,18.475750577367204,40.84656084656085,72.55620723362657,43.59292584548557,63.89385398047573,12.390488110137673,91.00000000000001,36.57688966116421,88.93426682224815,36.541954231747184,79.85212569316083,40.21294021294021,55.74,57.85172212492702,87.89983164983167,3.846153846153846,4.406779661016951,0.0,0.0,2.7500000000000004,49.99999999999999,5.1948051948051965,32.323943661971825,59.60798039901996,5.997210599721062,18.749999999999996,5.568445475638053,11.110000000000001,4.578313253012046,1.020408163265304,39.85554826001314,60.45968965114922,,,,,,,,,,,24.744376278118608,,,3.293413173652694,11.22448979591837,50.000000000000014,0.0,0.0,0.0,Andrei Girotto,Nantes,3355,Andrei Girotto (Nantes)
